sample_idx,seed,strategy,ok,error,completion_rate,overall_on_time_rate,conditional_on_time_rate,blocked_sec,makespan,mean_tardy_over_completed_sec,mean_tardy_over_late_sec
0,0,EDD,1,,0.58071,0.51524,0.88725,,424786.3,19625.03,174056.19
0,0,COLOR_GROUP,1,,0.58071,0.51524,0.88725,,424786.3,19554.46,173430.33
0,0,LOAD_BALANCE,1,,0.58071,0.51524,0.88725,,424786.3,19617.95,173993.4
0,0,OPTIMIZED,1,,0.62738,0.59381,0.94649,,424761.2,4480.4,83729.43
1,1,EDD,1,,0.57881,0.515,0.88976,,424658.2,20221.89,183430.65
1,1,COLOR_GROUP,1,,0.57881,0.515,0.88976,,424658.2,20216.75,183384.07
1,1,LOAD_BALANCE,1,,0.57881,0.515,0.88976,,424658.2,20210.0,183322.81
1,1,OPTIMIZED,1,,0.62786,0.59476,0.94729,,424746.73,4410.22,83667.28
2,2,EDD,1,,0.57738,0.51524,0.89237,,424698.09,19181.4,178218.02
2,2,COLOR_GROUP,1,,0.57738,0.51524,0.89237,,424698.09,19166.63,178080.76
2,2,LOAD_BALANCE,1,,0.57738,0.51524,0.89237,,424698.09,19177.42,178181.0
2,2,OPTIMIZED,1,,0.62738,0.59476,0.94801,,424769.82,4321.44,83116.68
3,3,EDD,1,,0.57548,0.51405,0.89326,,424666.02,19415.15,181885.31
3,3,COLOR_GROUP,1,,0.57548,0.51405,0.89326,,424666.02,19066.69,178620.91
3,3,LOAD_BALANCE,1,,0.57548,0.51405,0.89326,,424666.02,19378.53,181542.3
3,3,OPTIMIZED,1,,0.62762,0.595,0.94803,,424743.57,4360.34,83896.82
4,4,EDD,1,,0.5769,0.51452,0.89187,2221.95,424632.2,19076.93,176425.16
4,4,COLOR_GROUP,1,,0.5769,0.51452,0.89187,9489.57,424632.2,19041.23,176095.0
4,4,LOAD_BALANCE,1,,0.5769,0.51452,0.89187,1963.91,424632.2,18973.78,175471.22
4,4,OPTIMIZED,1,,0.62619,0.59381,0.94829,1919.73,424753.08,4504.9,87116.84
5,5,EDD,1,,0.57381,0.51452,0.89668,,424781.67,16924.02,163802.81
5,5,COLOR_GROUP,1,,0.57381,0.51452,0.89668,,424781.67,16857.22,163156.24
5,5,LOAD_BALANCE,1,,0.57381,0.51452,0.89668,,424781.67,16916.97,163734.51
5,5,OPTIMIZED,1,,0.62405,0.59048,0.9462,,424784.58,4419.9,82159.89
6,6,EDD,1,,0.58095,0.51405,0.88484,,424786.34,20904.26,181517.42
6,6,COLOR_GROUP,1,,0.58095,0.51405,0.88484,,424786.34,20891.26,181404.5
6,6,LOAD_BALANCE,1,,0.58095,0.51405,0.88484,,424786.34,20890.6,181398.84
6,6,OPTIMIZED,1,,0.6281,0.59452,0.94655,,424784.45,4453.39,83319.43
7,7,EDD,1,,0.58024,0.51381,0.88551,,424799.3,19965.33,174392.51
7,7,COLOR_GROUP,1,,0.58024,0.51381,0.88551,,424799.3,19948.31,174243.85
7,7,LOAD_BALANCE,1,,0.58024,0.51381,0.88551,,424799.3,19921.51,174009.77
7,7,OPTIMIZED,1,,0.62833,0.595,0.94695,,424743.29,4280.6,80689.39
8,8,EDD,1,,0.57595,0.51381,0.8921,,424675.92,19341.61,179261.93
8,8,COLOR_GROUP,1,,0.57595,0.51381,0.8921,,424675.92,19320.95,179070.38
8,8,LOAD_BALANCE,1,,0.57595,0.51381,0.8921,,424675.92,19335.94,179209.38
8,8,OPTIMIZED,1,,0.6281,0.59476,0.94693,,424746.39,4279.62,80640.27
9,9,EDD,1,,0.58143,0.51548,0.88657,,424644.74,19424.39,171243.19
9,9,COLOR_GROUP,1,,0.58143,0.51595,0.88739,,424644.74,19337.19,171714.22
9,9,LOAD_BALANCE,1,,0.58143,0.51548,0.88657,,424644.74,19394.5,170979.7
9,9,OPTIMIZED,1,,0.62786,0.59476,0.94729,,424750.1,4296.7,81513.6
10,10,EDD,1,,0.57595,0.515,0.89417,,424784.55,18569.39,175466.27
10,10,COLOR_GROUP,1,,0.57595,0.515,0.89417,,424784.55,18568.01,175453.2
10,10,LOAD_BALANCE,1,,0.57619,0.515,0.8938,,424776.53,18687.65,175969.32
10,10,OPTIMIZED,1,,0.62905,0.59524,0.94625,,424756.53,4224.72,78603.68
11,11,EDD,1,,0.57833,0.51452,0.88967,,424607.11,19581.72,177477.62
11,11,COLOR_GROUP,1,,0.57833,0.51452,0.88967,,424607.11,19575.69,177422.98
11,11,LOAD_BALANCE,1,,0.57833,0.51452,0.88967,,424607.11,19553.49,177221.78
11,11,OPTIMIZED,1,,0.62786,0.59476,0.94729,,424783.22,4346.62,82460.64
12,12,EDD,1,,0.58,0.515,0.88793,,424786.72,19849.13,177115.31
12,12,COLOR_GROUP,1,,0.58,0.515,0.88793,,424786.72,19623.85,175105.15
12,12,LOAD_BALANCE,1,,0.58,0.515,0.88793,,424786.72,19817.78,176835.61
12,12,OPTIMIZED,1,,0.6281,0.59548,0.94807,,424786.24,4220.77,81272.89
13,13,EDD,1,,0.57929,0.515,0.88903,,424654.58,19124.46,172332.64
13,13,COLOR_GROUP,1,,0.57929,0.515,0.88903,,424654.58,19123.04,172319.83
13,13,LOAD_BALANCE,1,,0.57929,0.515,0.88903,,424654.58,19116.28,172258.94
13,13,OPTIMIZED,1,,0.62857,0.595,0.94659,,424782.98,4434.44,83027.88
14,14,EDD,1,,0.56143,0.51238,0.91264,,424670.95,13534.29,154921.63
14,14,COLOR_GROUP,1,,0.56143,0.51238,0.91264,,424670.95,13377.24,153123.89
14,14,LOAD_BALANCE,1,,0.56143,0.51238,0.91264,,424670.95,13533.41,154911.56
14,14,OPTIMIZED,1,,0.6219,0.58952,0.94793,,424758.52,4353.72,83617.0
15,15,EDD,1,,0.57048,0.51429,0.9015,,424674.91,17131.74,173930.76
15,15,COLOR_GROUP,1,,0.57048,0.51429,0.9015,,424674.91,17103.55,173644.52
15,15,LOAD_BALANCE,1,,0.57048,0.51429,0.9015,,424674.91,17114.44,173755.05
15,15,OPTIMIZED,1,,0.62595,0.59286,0.94713,,424742.53,4166.59,78805.46
16,16,EDD,1,,0.57548,0.51381,0.89284,,424631.3,19179.97,178988.4
16,16,COLOR_GROUP,1,,0.57548,0.51405,0.89326,,424631.3,18888.28,176949.54
16,16,LOAD_BALANCE,1,,0.57548,0.51381,0.89284,,424631.3,19143.29,178646.1
16,16,OPTIMIZED,1,,0.62262,0.59429,0.95449,,424781.61,4245.53,93294.62
17,17,EDD,1,,0.56762,0.515,0.9073,,424798.9,15823.0,170687.95
17,17,COLOR_GROUP,1,,0.56762,0.515,0.9073,,424798.9,15771.3,170130.2
17,17,LOAD_BALANCE,1,,0.56762,0.515,0.9073,,424798.9,15807.16,170517.08
17,17,OPTIMIZED,1,,0.62048,0.59405,0.95741,,424769.25,4062.1,95367.8
18,18,EDD,1,,0.58048,0.50976,0.87818,,424760.4,21065.82,172924.13
18,18,COLOR_GROUP,1,,0.58048,0.51524,0.88761,,424760.4,20149.88,179289.79
18,18,LOAD_BALANCE,1,,0.58048,0.50976,0.87818,,424760.4,20982.62,172241.14
18,18,OPTIMIZED,1,,0.6269,0.58548,0.93392,2915.44,424778.88,5278.27,79871.75
19,19,EDD,1,,0.58048,0.51524,0.88761,,424744.6,19591.08,174317.68
19,19,COLOR_GROUP,1,,0.58048,0.51524,0.88761,,424744.6,19588.51,174294.81
19,19,LOAD_BALANCE,1,,0.58048,0.51524,0.88761,,424744.6,19589.34,174302.19
19,19,OPTIMIZED,1,,0.62762,0.595,0.94803,,424776.31,4373.61,84152.09
20,20,EDD,1,,0.56238,0.50548,0.89881,,424767.2,16866.17,166685.79
20,20,COLOR_GROUP,1,,0.56238,0.50571,0.89924,,424767.2,15518.22,154008.56
20,20,LOAD_BALANCE,1,,0.56238,0.50548,0.89881,,424767.2,16728.67,165326.85
20,20,OPTIMIZED,1,,0.61524,0.57976,0.94234,,424745.08,4595.73,79700.43
21,21,EDD,1,,0.5769,0.51452,0.89187,,424690.16,19101.71,176654.36
21,21,COLOR_GROUP,1,,0.5769,0.51452,0.89187,,424690.16,19074.99,176407.22
21,21,LOAD_BALANCE,1,,0.5769,0.51452,0.89187,,424690.16,19073.06,176389.43
21,21,OPTIMIZED,1,,0.62714,0.59333,0.94609,,424755.79,4561.67,84615.79
22,22,EDD,1,,0.58024,0.51452,0.88675,,424756.6,20693.54,182717.96
22,22,COLOR_GROUP,1,,0.58024,0.51452,0.88675,,424690.32,20107.96,177547.47
22,22,LOAD_BALANCE,1,,0.58024,0.51452,0.88675,,424756.6,20604.88,181935.16
22,22,OPTIMIZED,1,,0.62833,0.59429,0.94581,,424765.63,4508.19,83196.63
23,23,EDD,1,,0.57333,0.5069,0.88414,,424711.6,20800.91,179529.03
23,23,COLOR_GROUP,1,,0.57333,0.5069,0.88414,,424711.6,20779.12,179340.92
23,23,LOAD_BALANCE,1,,0.57333,0.5069,0.88414,,424711.6,20683.76,178517.89
23,23,OPTIMIZED,1,,0.62357,0.58667,0.94082,,424769.73,5850.42,98853.19
24,24,EDD,1,,0.57833,0.51452,0.88967,,424708.65,19013.29,172325.72
24,24,COLOR_GROUP,1,,0.57833,0.51452,0.88967,,424708.65,19011.94,172313.47
24,24,LOAD_BALANCE,1,,0.57833,0.51452,0.88967,,424708.65,18985.84,172076.93
24,24,OPTIMIZED,1,,0.6269,0.59548,0.94987,,424791.5,4256.35,84901.3
25,25,EDD,1,,0.56167,0.51381,0.91479,1643.13,424795.44,14469.02,169813.06
25,25,COLOR_GROUP,1,,0.57,0.51381,0.90142,1064.84,424701.59,18716.89,189865.37
25,25,LOAD_BALANCE,1,,0.56167,0.51381,0.91479,1643.13,424795.44,14465.21,169768.35
25,25,OPTIMIZED,1,,0.62095,0.58976,0.94977,1377.65,424788.46,4281.84,85244.53
26,26,EDD,1,,0.57571,0.51429,0.8933,,424756.85,18584.92,174179.58
26,26,COLOR_GROUP,1,,0.57571,0.51429,0.8933,,424756.85,18486.65,173258.65
26,26,LOAD_BALANCE,1,,0.57571,0.51429,0.8933,,424756.85,18541.95,173776.91
26,26,OPTIMIZED,1,,0.62357,0.59,0.94616,,424797.42,4727.6,87812.61
27,27,EDD,1,,0.57881,0.51,0.88112,598.84,424694.11,22733.97,191232.78
27,27,COLOR_GROUP,1,,0.57833,0.51405,0.88884,,424677.86,19820.27,178309.05
27,27,LOAD_BALANCE,1,,0.57881,0.51,0.88112,598.84,424694.11,22243.55,187107.5
27,27,OPTIMIZED,1,,0.62786,0.59357,0.94539,12.18,424733.47,4664.84,85424.87
28,28,EDD,1,,0.55357,0.5119,0.92473,,424687.41,17163.56,228030.1
28,28,COLOR_GROUP,1,,0.55357,0.5119,0.92473,,424687.41,17162.64,228017.93
28,28,LOAD_BALANCE,1,,0.55357,0.5119,0.92473,,424687.41,17155.17,227918.7
28,28,OPTIMIZED,1,,0.61762,0.58762,0.95143,,424783.1,3522.45,72517.82
29,29,EDD,1,,0.57952,0.51381,0.88661,,424778.97,19780.35,174439.79
29,29,COLOR_GROUP,1,,0.57952,0.51381,0.88661,,424778.97,19729.21,173988.8
29,29,LOAD_BALANCE,1,,0.57952,0.51381,0.88661,,424778.97,19766.12,174314.28
29,29,OPTIMIZED,1,,0.62762,0.59524,0.94841,,424773.38,4230.52,81997.42
30,30,EDD,1,,0.58024,0.51476,0.88716,1202.29,424641.33,19221.65,170338.74
30,30,COLOR_GROUP,1,,0.58024,0.51476,0.88716,1708.43,424641.33,19161.16,169802.72
30,30,LOAD_BALANCE,1,,0.58024,0.51476,0.88716,21.05,424641.33,19068.81,168984.36
30,30,OPTIMIZED,1,,0.62643,0.59429,0.94869,73.32,424748.74,4458.0,86881.38
31,31,EDD,1,,0.58119,0.515,0.88611,,424700.89,20998.47,184378.66
31,31,COLOR_GROUP,1,,0.58143,0.515,0.88575,,424754.08,19912.5,174287.9
31,31,LOAD_BALANCE,1,,0.58119,0.515,0.88611,,424700.89,20945.92,183917.26
31,31,OPTIMIZED,1,,0.62667,0.59381,0.94757,2714.98,424745.5,4567.06,87105.02
32,32,EDD,1,,0.57833,0.51452,0.88967,,424576.36,19095.88,173074.22
32,32,COLOR_GROUP,1,,0.57833,0.51548,0.89131,,424576.36,18932.47,174193.08
32,32,LOAD_BALANCE,1,,0.57833,0.51452,0.88967,,424576.36,19044.71,172610.45
32,32,OPTIMIZED,1,,0.6269,0.59548,0.94987,,424772.63,4133.92,82459.1
33,33,EDD,1,,0.58024,0.51381,0.88551,,424717.4,20327.31,177554.34
33,33,COLOR_GROUP,1,,0.58024,0.51381,0.88551,,424717.4,20286.97,177201.92
33,33,LOAD_BALANCE,1,,0.58024,0.51381,0.88551,,424717.4,20325.36,177537.27
33,33,OPTIMIZED,1,,0.6281,0.59476,0.94693,,424772.07,4391.22,82743.16
34,34,EDD,1,,0.58024,0.51476,0.88716,,424765.02,19831.4,175742.23
34,34,COLOR_GROUP,1,,0.58024,0.51476,0.88716,,424765.02,19809.29,175546.31
34,34,LOAD_BALANCE,1,,0.58024,0.51476,0.88716,,424765.02,19827.59,175708.48
34,34,OPTIMIZED,1,,0.62976,0.59595,0.94631,,424763.09,4107.65,76512.18
35,35,EDD,1,,0.57929,0.515,0.88903,,424682.63,19811.67,178525.15
35,35,COLOR_GROUP,1,,0.57929,0.515,0.88903,,424682.63,19805.65,178470.87
35,35,LOAD_BALANCE,1,,0.57929,0.515,0.88903,,424682.63,19810.47,178514.38
35,35,OPTIMIZED,1,,0.62786,0.59476,0.94729,,424748.73,4381.1,83114.76
36,36,EDD,1,,0.5781,0.51452,0.89003,,424520.76,18867.67,171575.69
36,36,COLOR_GROUP,1,,0.5781,0.51452,0.89003,,424520.76,18831.57,171247.38
36,36,LOAD_BALANCE,1,,0.5781,0.51452,0.89003,,424520.76,18821.61,171156.8
36,36,OPTIMIZED,1,,0.62857,0.59476,0.94621,,424782.05,4328.9,80480.89
37,37,EDD,1,,0.57238,0.51429,0.8985,,424744.46,18685.31,184096.21
37,37,COLOR_GROUP,1,,0.57238,0.51429,0.8985,,424744.46,18678.89,184033.03
37,37,LOAD_BALANCE,1,,0.57238,0.51429,0.8985,,424744.46,18676.74,184011.81
37,37,OPTIMIZED,1,,0.62643,0.595,0.94983,,424777.3,4439.6,88489.36
38,38,EDD,1,,0.57048,0.51357,0.90025,,424759.79,18840.8,188881.03
38,38,COLOR_GROUP,1,,0.57048,0.515,0.90275,,424759.79,18690.34,192197.65
38,38,LOAD_BALANCE,1,,0.57048,0.51357,0.90025,,424759.79,18792.4,188395.73
38,38,OPTIMIZED,1,,0.62548,0.59405,0.94975,,424783.74,4637.22,92287.67
39,39,EDD,1,,0.58,0.51595,0.88957,,424768.67,19221.48,174065.18
39,39,COLOR_GROUP,1,,0.58,0.51595,0.88957,,424768.67,19150.43,173421.77
39,39,LOAD_BALANCE,1,,0.58,0.51595,0.88957,,424768.67,19145.03,173372.8
39,39,OPTIMIZED,1,,0.62667,0.59357,0.94719,,424787.66,4407.26,83452.55
40,40,EDD,1,,0.5681,0.51452,0.9057,,424762.94,15590.53,165328.91
40,40,COLOR_GROUP,1,,0.5681,0.51452,0.9057,,424762.94,15342.15,162694.97
40,40,LOAD_BALANCE,1,,0.5681,0.51452,0.9057,,424762.94,15548.27,164880.78
40,40,OPTIMIZED,1,,0.62095,0.58905,0.94862,,424740.69,3443.7,67023.61
41,41,EDD,1,,0.57881,0.515,0.88976,,424794.71,19926.08,180747.37
41,41,COLOR_GROUP,1,,0.57881,0.515,0.88976,,424794.71,19486.37,176758.81
41,41,LOAD_BALANCE,1,,0.57881,0.515,0.88976,,424794.71,19817.2,179759.79
41,41,OPTIMIZED,1,,0.62881,0.59548,0.94699,,424787.19,4402.81,83055.81
42,42,EDD,1,,0.57357,0.51381,0.89581,141.9,424716.3,17815.84,170989.46
42,42,COLOR_GROUP,1,,0.57952,0.51381,0.88661,141.9,424796.72,20483.2,180638.09
42,42,LOAD_BALANCE,1,,0.57357,0.51381,0.89581,141.9,424716.3,17813.84,170970.25
42,42,OPTIMIZED,1,,0.62762,0.595,0.94803,29.68,424798.69,4368.95,84062.37
43,43,EDD,1,,0.57929,0.51452,0.8882,,424688.9,19607.58,175386.92
43,43,COLOR_GROUP,1,,0.57929,0.51571,0.89026,,424688.9,19518.04,177855.36
43,43,LOAD_BALANCE,1,,0.57929,0.51452,0.8882,,424688.9,19587.87,175210.64
43,43,OPTIMIZED,1,,0.6269,0.59405,0.94759,,424748.12,4385.65,83677.02
44,44,EDD,1,,0.57881,0.51286,0.88606,,424607.61,20204.14,177315.06
44,44,COLOR_GROUP,1,,0.57881,0.51286,0.88606,,424607.61,20176.16,177069.46
44,44,LOAD_BALANCE,1,,0.57881,0.51286,0.88606,,424607.61,20194.42,177229.77
44,44,OPTIMIZED,1,,0.6269,0.59429,0.94797,,424784.73,4410.28,84761.14
45,45,EDD,1,,0.57238,0.51524,0.90017,,424672.33,17449.46,174785.45
45,45,COLOR_GROUP,1,,0.57262,0.51524,0.89979,,424797.97,17552.51,175160.91
45,45,LOAD_BALANCE,1,,0.57238,0.51524,0.90017,,424672.33,17442.15,174712.24
45,45,OPTIMIZED,1,,0.62619,0.59595,0.95171,,424749.93,4099.12,84887.26
46,46,EDD,1,,0.56071,0.50238,0.89597,5594.07,424749.57,16455.99,158179.01
46,46,COLOR_GROUP,1,,0.56571,0.50548,0.89352,5369.63,424773.22,17348.93,162929.09
46,46,LOAD_BALANCE,1,,0.56071,0.50238,0.89597,5594.07,424749.57,16452.96,158149.9
46,46,OPTIMIZED,1,,0.60976,0.57714,0.94651,5121.37,424741.34,4369.3,81677.16
47,47,EDD,1,,0.58024,0.51429,0.88634,,424748.96,19921.05,175262.12
47,47,COLOR_GROUP,1,,0.58024,0.51476,0.88716,,424748.96,19848.77,175896.21
47,47,LOAD_BALANCE,1,,0.58024,0.51429,0.88634,,424748.96,19900.62,175082.39
47,47,OPTIMIZED,1,,0.62905,0.59548,0.94663,,424792.29,4180.48,78332.1
48,48,EDD,1,,0.57881,0.51476,0.88935,,424775.67,19388.39,175216.3
48,48,COLOR_GROUP,1,,0.57881,0.51476,0.88935,,424775.67,19294.34,174366.31
48,48,LOAD_BALANCE,1,,0.57881,0.51476,0.88935,,424775.67,19385.13,175186.85
48,48,OPTIMIZED,1,,0.62786,0.59476,0.94729,,424796.22,4344.42,82418.89
49,49,EDD,1,,0.57929,0.515,0.88903,,424688.41,19817.72,178579.65
49,49,COLOR_GROUP,1,,0.57929,0.515,0.88903,,424688.41,19795.75,178381.7
49,49,LOAD_BALANCE,1,,0.57929,0.515,0.88903,,424688.41,19807.66,178489.05
49,49,OPTIMIZED,1,,0.62857,0.59452,0.94583,,424787.9,4496.99,83021.38
50,50,EDD,1,,0.56714,0.51452,0.90722,546.69,424748.32,17039.16,183652.88
50,50,COLOR_GROUP,1,,0.56714,0.51452,0.90722,287.0,424694.76,16326.04,175966.61
50,50,LOAD_BALANCE,1,,0.56714,0.51452,0.90722,546.69,424748.32,17002.38,183256.44
50,50,OPTIMIZED,1,,0.62548,0.59238,0.94709,1214.13,424740.36,4694.04,88713.9
51,51,EDD,1,,0.57929,0.51333,0.88615,,424641.23,20024.75,175885.29
51,51,COLOR_GROUP,1,,0.57929,0.51381,0.88697,,424641.23,19952.6,176526.13
51,51,LOAD_BALANCE,1,,0.57929,0.51333,0.88615,,424641.23,20021.55,175857.15
51,51,OPTIMIZED,1,,0.62786,0.59429,0.94653,,424762.76,4372.77,81780.19
52,52,EDD,1,,0.57548,0.51452,0.89408,,424719.32,19249.58,181743.15
52,52,COLOR_GROUP,1,,0.57548,0.51452,0.89408,,424719.32,19235.63,181611.39
52,52,LOAD_BALANCE,1,,0.57548,0.51452,0.89408,,424719.32,19246.08,181710.02
52,52,OPTIMIZED,1,,0.62714,0.59452,0.94799,,424776.51,4423.78,85052.81
53,53,EDD,1,,0.58024,0.51452,0.88675,,424683.14,19939.14,176056.86
53,53,COLOR_GROUP,1,,0.58024,0.51452,0.88675,,424683.14,19899.66,175708.26
53,53,LOAD_BALANCE,1,,0.58024,0.51452,0.88675,,424683.14,19930.29,175978.65
53,53,OPTIMIZED,1,,0.62952,0.59524,0.94554,,424785.01,4360.56,80064.77
54,54,EDD,1,,0.57071,0.515,0.90238,3148.45,424734.14,16229.31,166246.36
54,54,COLOR_GROUP,1,,0.57286,0.515,0.899,3069.15,424753.79,16908.43,167414.36
54,54,LOAD_BALANCE,1,,0.57071,0.515,0.90238,3148.45,424734.14,16198.68,165932.66
